time,src_ip,dst_ip,frame_len,proto
"Sep  7, 2016 10:57:09.744900000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:09.746802000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.748752000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:09.749135000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.749890000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:09.751463000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.751464000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:09.752880000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.755095000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.755379000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.806875000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:09.807256000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:09.808604000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.810436000 EDT",10.10.10.30,10.10.10.6,385,6.0
"Sep  7, 2016 10:57:09.810794000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.811694000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:09.812943000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.813291000 EDT",10.10.10.6,10.10.10.30,594,6.0
"Sep  7, 2016 10:57:09.814579000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.824708000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.824693000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:09.826195000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.826452000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.826682000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.867661000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:09.868093000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:09.869949000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.871680000 EDT",10.10.10.30,10.10.10.6,600,6.0
"Sep  7, 2016 10:57:09.872064000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.873512000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:09.874899000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.875314000 EDT",10.10.10.6,10.10.10.30,471,6.0
"Sep  7, 2016 10:57:09.876641000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.901936000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:09.901986000 EDT",10.10.10.6,10.10.10.30,88,6.0
"Sep  7, 2016 10:57:09.903773000 EDT",10.10.10.6,10.10.10.30,88,6.0
"Sep  7, 2016 10:57:09.905510000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.905603000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.905827000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.905938000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:09.961355000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:09.961770000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:09.963185000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.964863000 EDT",10.10.10.30,10.10.10.6,601,6.0
"Sep  7, 2016 10:57:09.965227000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:09.966746000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:09.967908000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.968269000 EDT",10.10.10.6,10.10.10.30,471,6.0
"Sep  7, 2016 10:57:09.969697000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.990037000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:09.990108000 EDT",10.10.10.6,10.10.10.30,88,6.0
"Sep  7, 2016 10:57:09.991700000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.992095000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:09.992375000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.014709000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.015145000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.016583000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.018048000 EDT",10.10.10.30,10.10.10.6,384,6.0
"Sep  7, 2016 10:57:10.018364000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.019297000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.020693000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.021103000 EDT",10.10.10.6,10.10.10.30,593,6.0
"Sep  7, 2016 10:57:10.022542000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.036211000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:10.036275000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.037805000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.038098000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.038296000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.065520000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.065943000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.067372000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.069093000 EDT",10.10.10.30,10.10.10.6,600,6.0
"Sep  7, 2016 10:57:10.069511000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.070964000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.072428000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.072820000 EDT",10.10.10.6,10.10.10.30,471,6.0
"Sep  7, 2016 10:57:10.074551000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.094925000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:10.095079000 EDT",10.10.10.6,10.10.10.30,88,6.0
"Sep  7, 2016 10:57:10.096441000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.096674000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.096892000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.116140000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.116590000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.118058000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.120262000 EDT",10.10.10.30,10.10.10.6,385,6.0
"Sep  7, 2016 10:57:10.120585000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.121589000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.123083000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.123516000 EDT",10.10.10.6,10.10.10.30,594,6.0
"Sep  7, 2016 10:57:10.125703000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.138237000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:10.138349000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.140311000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.140744000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.140946000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.166131000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.166566000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.168032000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.169725000 EDT",10.10.10.30,10.10.10.6,600,6.0
"Sep  7, 2016 10:57:10.170087000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.171511000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.172962000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.173379000 EDT",10.10.10.6,10.10.10.30,471,6.0
"Sep  7, 2016 10:57:10.174955000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.195601000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:10.195757000 EDT",10.10.10.6,10.10.10.30,88,6.0
"Sep  7, 2016 10:57:10.197232000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.197552000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.197812000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.218643000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.218990000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.220463000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.221839000 EDT",10.10.10.30,10.10.10.6,264,6.0
"Sep  7, 2016 10:57:10.222138000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.222891000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.225130000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.225599000 EDT",10.10.10.6,10.10.10.30,1188,6.0
"Sep  7, 2016 10:57:10.227603000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.228051000 EDT",10.10.10.6,10.10.10.30,967,6.0
"Sep  7, 2016 10:57:10.228051000 EDT",10.10.10.6,10.10.10.30,69,6.0
"Sep  7, 2016 10:57:10.231899000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.232006000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.232215000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.256026000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.256412000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.257684000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.258635000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:10.258950000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.259722000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.260988000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.261229000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:10.262696000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.265139000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.265391000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.523676000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.524110000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.528214000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.532039000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:10.532345000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.533170000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.534403000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:10.537033000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.541517000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.541817000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.770391000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:10.770756000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:10.775175000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.777173000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:10.777491000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:10.778255000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:10.779874000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:10.782421000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.782823000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.791196000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:10.791568000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:11.271291000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:11.271720000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:11.275714000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.277843000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:11.278142000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:11.278918000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:11.280500000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:11.282222000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.282477000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.288295000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.288601000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:11.769673000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:11.770053000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:11.775340000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.781279000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:11.781592000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:11.782419000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:11.784003000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:11.785795000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.786095000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.794309000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:11.794625000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:12.271382000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:12.271809000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:12.275587000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.277453000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:12.277771000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:12.278465000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:12.280135000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:12.282526000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.283384000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.288172000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.288442000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:12.560744000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:12.561101000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:12.572536000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.572610000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:12.572888000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:12.573738000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:12.575005000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:12.577441000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.584516000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.584786000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:12.769131000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:12.769537000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:12.773122000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.775787000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:12.776117000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:12.776895000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:12.778470000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:12.780788000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.781114000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.789354000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:12.789644000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:13.277056000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:13.277486000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:13.281478000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.284408000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:13.284711000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:13.285486000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:13.287119000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:13.288149000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.291544000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.297343000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.297648000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:13.773383000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:13.773851000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:13.777724000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.784420000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:13.784789000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:13.785549000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:13.787146000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:13.788325000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.789636000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.793531000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:13.793881000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:14.196852000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:14.197236000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:14.199571000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.200603000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:14.200946000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:14.201675000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:14.202741000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.203123000 EDT",10.10.10.6,10.10.10.30,769,6.0
"Sep  7, 2016 10:57:14.203378000 EDT",10.10.10.6,10.10.10.30,217,6.0
"Sep  7, 2016 10:57:14.203791000 EDT",10.10.10.6,10.10.10.30,217,6.0
"Sep  7, 2016 10:57:14.204393000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.205838000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:14.206384000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.206605000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:14.598912000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:14.599336000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:14.601251000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.602264000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:14.602551000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:14.603399000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:14.604627000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:14.604701000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.608313000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.608528000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:14.696857000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:14.697219000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:14.700219000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.702715000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:14.703037000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:14.703846000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:14.705443000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:14.707410000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.707928000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.714030000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:14.714355000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:15.205214000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:15.205620000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:15.208006000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.210667000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:15.211132000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:15.211871000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:15.213473000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:15.213511000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.214802000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.217562000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.217789000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:15.706066000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:15.706495000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:15.708712000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.710022000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:15.710333000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:15.711046000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:15.712634000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:15.713254000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.714383000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.717327000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:15.717602000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:16.206094000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:16.206496000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:16.208995000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:16.210307000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:16.210620000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:16.211428000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:16.212929000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:16.213793000 EDT",10.10.10.30,10.10.10.6,66,6.0
